baseMean	log2FoldChange	lfcSE	pvalue	padj
MER101	4.40549074898595	-0.00139101999717567	0.058201364240004	0.58318392331052	0.999642617610237
MER101B	1.84399718330301	-0.00172179144643769	0.0582493841412437	0.277118664545527	0.999642617610237
MER102a	167.184979605717	0.0110634040612286	0.0575136336124035	0.470993763843546	0.999642617610237
MER102b	288.151406728509	0.0245226453740991	0.0616526544933506	0.209403470351527	0.999642617610237
MER102c	171.015981832669	-0.00701004732161467	0.0566300438884656	0.644795336988971	0.999642617610237
MER103C	409.556574017822	0.0132255450614566	0.0558283383024298	0.523411204123567	0.999642617610237
MER104	134.050309838663	0.00306710494990419	0.0566363784027647	0.822878199993139	0.999642617610237
MER105	101.013674307791	-0.0013768569429348	0.0569109927167861	0.908364270536458	0.999642617610237
MER106A	36.8168103533187	-0.00481289839702497	0.0580107119952971	0.527989227644779	0.999642617610237
MER106B	41.2953959866126	0.00543800029814424	0.0580224961434931	0.505856874405831	0.999642617610237
MER107	47.4336387384337	0.00717279527438457	0.0582210782170075	0.408710056202218	0.999642617610237
MER110-int	14.1534650136915	0.00106246071733123	0.0580406622040752	0.82931962604262	0.999642617610237
MER110	13.0107025802005	0.00188736643373673	0.0580859355204122	0.689964241887553	0.999642617610237
MER110A	14.6358841841151	0.00101574595958015	0.0580318482567852	0.839738975949552	0.999642617610237
MER112	212.296900528353	0.0120281859050906	0.0572813811729714	0.493986367538053	0.999642617610237
MER113	141.576034405032	-0.00618330128070431	0.0568533554000852	0.660419817912723	0.999642617610237
MER113A	75.39483951592	0.000488571816503726	0.057190499108717	0.965316312838445	0.999642617610237
MER113B	27.0120284236984	-0.00248336869090044	0.0579467317784429	0.698632659462592	0.999642617610237
MER115	90.9961757642723	-0.0183555430622764	0.061174662048071	0.132923085085718	0.999642617610237
MER117	204.952439858809	-0.010018660845438	0.0569577488726393	0.534857442982001	0.999642617610237
MER119	73.6039699439779	-0.00294430593536457	0.0573341220266597	0.773511484859231	0.999642617610237
MER11A	62.4253713738805	-0.0047392513416981	0.0576430886841076	0.630332417992899	0.999642617610237
MER11B	88.4017358285427	-0.00482924005639251	0.0573467257875349	0.670521990073107	0.999642617610237
MER11C	140.234544607117	0.00748079729402414	0.0572985563112641	0.574066328713945	0.999642617610237
MER11D	7.17199840213141	-0.00333324987131889	0.0582829170950737	0.307471486016609	0.999642617610237
MER121	11.5782730862627	0.00366355899111838	0.0582386453549399	0.405019661776892	0.999642617610237
MER126	20.8897636596162	0.00542462128005827	0.0583206708058738	0.347402156537209	0.999642617610237
MER127	3.08436574210352	-0.00122541542591879	0.0582073087788522	0.588361320307642	0.999642617610237
MER130	5.02544031264392	0.00274778427967153	0.0582648794483419	0.318734162931607	0.999642617610237
MER135	9.27844894001972	-0.000897783619256262	0.0581107087712879	0.815550954562317	0.999642617610237
MER1A	522.855218161058	0.00700823448084009	0.0539306938724206	0.743520622388384	0.999642617610237
MER1B	370.404907548971	-0.0158364304590919	0.0571983101663979	0.423575729424507	0.999642617610237
MER20	1087.32736794826	0.00798083546543849	0.051634956508332	0.74756333418368	0.999642617610237
MER20B	180.943226316954	-0.000140136766235437	0.0559824625684127	0.990027299822188	0.999642617610237
MER21-int	45.4600512726317	-0.00338551915058233	0.0578174165495868	0.669929079313345	0.999642617610237
MER21A	147.15882240871	-0.0117822345397534	0.0580018067804578	0.412108873936252	0.999642617610237
MER21B	301.289314598098	0.00362649950810059	0.0549335840391161	0.844906374486597	0.999642617610237
MER2	1173.23982495153	0.0570426527203693	0.0796177917469989	0.0792405195370399	0.999642617610237
MER2B	100.082911992578	-0.00928833607971268	0.058011671496293	0.433570769047712	0.999642617610237
MER30	356.929192196295	0.0113599940618587	0.055654882856289	0.560312323349564	0.999642617610237
MER30B	12.7919772581366	-0.00287981318653643	0.0581507438229766	0.535671985279888	0.999642617610237
MER31-int	42.823533657008	0.000534083917688259	0.0576246034832519	0.951248609374519	0.999642617610237
MER31A	48.7001972467138	0.00114695964582354	0.0575687932684835	0.897396735884552	0.999642617610237
MER31B	93.9202326821795	0.0228713545681689	0.063522730593734	0.0720368298722761	0.999642617610237
MER33	669.929361810895	0.0201811822247193	0.0560983883442953	0.398100006506174	0.999642617610237
MER34-int	11.7551065150882	-0.00159003917164924	0.0581082276670165	0.706961438667445	0.999642617610237
MER34	68.3926061213673	-0.000442363138816367	0.0573146215327881	0.963589957664953	0.999642617610237
MER34A1	51.8171455605407	0.00956439604568862	0.0586454534790962	0.299121925106419	0.999642617610237
MER34A	62.204118737694	-0.00229883458514989	0.0575014450442214	0.805491729253144	0.999642617610237
MER34B-int	84.6872988183651	0.00246792925986528	0.0572374726062477	0.821591153794567	0.999642617610237
MER34B	22.0583137845827	-0.0023778395589434	0.0579888399591206	0.690926402801483	0.999642617610237
MER34C2	56.1976300502153	0.0124657673996324	0.0594162639350998	0.185701814811109	0.999642617610237
MER34C	2.18169105917749	-0.000493348967121558	0.0582071726144404	0.779860200078106	0.999642617610237
MER34C_	16.4542536097289	0.00318584581975903	0.0581253680382644	0.543791763690757	0.999642617610237
MER34D	6.09301902845202	-0.00185120922589357	0.0581966183341379	0.538986051616132	0.999642617610237
MER39	128.842086961659	0.0117829345031249	0.0581930669961764	0.396508648663752	0.999642617610237
MER39B	51.4161276864649	0.000730566890290984	0.0576282685302895	0.932816719176914	0.999642617610237
MER3	752.309203167935	0.0570616207064115	0.081992857088412	0.0740858075301594	0.999642617610237
MER4-int	118.577834504333	-0.00277329322307821	0.0567661262144061	0.830060000660661	0.999642617610237
MER41-int	122.648055295343	-0.00433500931157772	0.0568539361171001	0.741729876661772	0.999642617610237
MER41A	99.2351133059525	-0.00826355422451031	0.0577639275722068	0.492682638477942	0.999642617610237
MER41B	103.651592084931	-0.00590203445683433	0.0572568654502253	0.633189280554511	0.999642617610237
MER41C	15.7084166349257	0.0012718580271537	0.0580250518728619	0.805694858563738	0.999642617610237
MER41D	28.3439584429436	0.0013742657842738	0.0578674015678159	0.838493020448656	0.999642617610237
MER41E	39.7123230133289	0.00591251530026593	0.0581021761582433	0.465393872571283	0.999642617610237
MER41G	17.6016243238246	-0.000152154921910108	0.0579781085276287	0.975478515418418	0.999642617610237
MER44A	160.85469399664	-0.00567922038566832	0.0565523719991381	0.72196234239568	0.999642617610237
MER44B	147.770679794739	-0.00833866585936435	0.0571258499038009	0.555895482432399	0.999642617610237
MER44C	85.8706923365014	0.0157564003938231	0.0602007048611254	0.170448799446448	0.999642617610237
MER44D	47.9379825291488	-0.000242538858446302	0.0575508249721857	0.976499481538898	0.999642617610237
MER45A	83.1294488417853	-0.011653653697544	0.0587677906885218	0.305982315442643	0.999642617610237
MER45C	56.3626268434031	0.013803549793999	0.0598699689132167	0.146630473587576	0.999642617610237
MER45R	11.2483928410556	-0.00138875878066427	0.0580926901946265	0.747623166275541	0.999642617610237
MER46C	273.710185675142	-0.0054479938289624	0.0553403928588671	0.762266162882092	0.999642617610237
MER47A	228.509825893743	0.0226647243793401	0.0613775335912933	0.208172532049197	0.999642617610237
MER47B	29.8532840828045	-0.00263527372802004	0.0578904262293281	0.705022296487599	0.999642617610237
MER47C	28.022706714286	-0.00706489774320351	0.058516837664782	0.267442777948982	0.999642617610237
MER48	5.37537308216007	-0.00206417724181485	0.0582144022620187	0.476670712731824	0.999642617610237
MER49	165.453271940126	0.00198815252474369	0.0563714430105423	0.891165883842444	0.999642617610237
MER4A1	100.244396440986	0.00746176592208675	0.0575481371286464	0.545593805535814	0.999642617610237
MER4A1_	22.3916186202264	0.00178628512273457	0.0579680269139653	0.764810279456536	0.999642617610237
MER4A	65.5764187971854	-0.0022377532437442	0.0574670437946772	0.813721477524318	0.999642617610237
MER4B-int	63.3764029507953	-0.0159670589550615	0.0605798359066416	0.115922855571393	0.999642617610237
MER4B	88.4035591619508	0.0121517492361369	0.0589097770420997	0.289850638662108	0.999642617610237
MER4C	24.0478149255737	-0.00605071417204208	0.0583918955327271	0.309145263558997	0.999642617610237
MER4CL34	14.9668191364412	-0.00194926494968757	0.0580682326055346	0.691983822668202	0.999642617610237
MER4D0	27.2295340988946	-0.00889082357907689	0.0588516196324254	0.184807078759254	0.999642617610237
MER4D1	66.3640186821778	0.00309814703665588	0.0574313680805868	0.763515795750323	0.999642617610237
MER4D	43.8292969383181	0.00173403401927994	0.0576818054974153	0.837857391726912	0.999642617610237
MER4E1	84.9729585157223	0.0125435830329178	0.059029687410813	0.274702959891218	0.999642617610237
MER4E	34.8685408814635	-0.00321249300411968	0.0578745643787981	0.665024300126174	0.999642617610237
MER50-int	11.4030231026282	-0.0034281985334898	0.0582221119521601	0.42605225402976	0.999642617610237
MER50	55.1591579831579	-0.00474010366431996	0.0577625424227992	0.603227212162263	0.999642617610237
MER50B	30.6050057886863	0.000314778283795982	0.0577910168024234	0.966990292790791	0.999642617610237
MER50C	3.77208514779991	0.000445185158818629	0.058179336202562	0.861782922737382	0.999642617610237
MER51-int	11.9544885655642	-0.00261147700283581	0.0581533070049794	0.54980285525105	0.999642617610237
MER51A	46.2607280209921	-0.0018610147395957	0.0576256030972665	0.828346076531853	0.999642617610237
MER51B	35.8497904187907	-0.00221704804093345	0.0577873186283682	0.768915954193143	0.999642617610237
MER51C	14.769335034817	0.00341051898826637	0.0581797742186494	0.480582535349902	0.999642617610237
MER51D	8.74343089630728	0.000147469838395939	0.0581142954064006	0.970644786302418	0.999642617610237
MER51E	8.38577475344833	0.0034558125544075	0.0582658996704729	0.35618170517416	0.999642617610237
MER52-int	2.85116062612967	-0.000834092025008648	0.0581990797575792	0.702784051973317	0.999642617610237
MER52A	149.300774720574	-0.00519674662944264	0.0567042146091568	0.711273053200027	0.999642617610237
MER52C	24.1783724268924	0.00299162783042681	0.0580022574822076	0.635958793877567	0.999642617610237
MER52D	28.9957996695294	0.000264952129507125	0.057834830289565	0.97451690384719	0.999642617610237
MER53	167.678752933299	-0.0143058021075617	0.058639404100214	0.339672458448357	0.999642617610237
MER54A	33.5418431441821	0.00197429667972211	0.0578073309783747	0.790009343314614	0.999642617610237
MER54B	8.85451614298881	-0.00166208787344788	0.0581519019459112	0.646619354179963	0.999642617610237
MER57-int	78.9967573981371	0.00486577967771992	0.057429804990779	0.663322864224704	0.999642617610237
MER57A-int	37.2626961264916	0.00137546681101112	0.057748507641058	0.856007314488515	0.999642617610237
MER57A1	18.4414441739898	-0.00407175879386379	0.0582150199092846	0.426299224130709	0.999642617610237
MER57B1	31.0723804704284	-0.00282354130977262	0.0578938651427237	0.687989098842466	0.999642617610237
MER57B2	20.9082302357529	-0.00302590020916722	0.0580437553176348	0.607488653150875	0.999642617610237
MER57C1	6.46979920252506	-0.000130757998929415	0.0581386350352473	0.964158335969773	0.999642617610237
MER57C2	8.2191223356265	0.00127417349066827	0.0581299434083384	0.737425659627588	0.999642617610237
MER57D	14.9665664423492	-0.00413620588716843	0.0582407753692838	0.400080554795764	0.999642617610237
MER57E1	10.0914601113529	-0.000567899802378669	0.0580906143391504	0.887486551609307	0.999642617610237
MER57E3	2.31290100961102	0.000874232728711009	0.0582068099457953	0.664855669299513	0.999642617610237
MER57F	68.5961966974251	0.00619927576073739	0.0577815875204873	0.548180842990827	0.999642617610237
MER58A	763.108182341062	0.024163168681517	0.0573856132470576	0.334216025633687	0.999642617610237
MER58B	604.856835077619	0.0278489024833656	0.06111554264206	0.237350475800118	0.999642617610237
MER58C	208.679533396469	-0.00477389830606841	0.0559060875846323	0.772746997624741	0.999642617610237
MER58D	92.3716558043712	0.00688324900928716	0.057550221670267	0.561797311673595	0.999642617610237
MER5A1	609.169210274015	-0.0114474008351845	0.0542476385094363	0.607804544530393	0.999642617610237
MER5A	1626.98724562071	0.00957705627334434	0.0512634331201634	0.706944875290482	0.999642617610237
MER5B	1099.3617026386	-0.0104941653946994	0.0513012899214411	0.678233003414351	0.999642617610237
MER5C1	42.7130904895671	-0.0041098467711586	0.0578777098650674	0.610048160171084	0.999642617610237
MER5C	192.210282849573	0.00151979471901371	0.0582330903415688	0.42693932478787	0.999642617610237
MER61-int	108.697340118958	-0.000295312374570655	0.0567951540811336	0.980322324624017	0.999642617610237
MER61A	50.6842521373738	-0.00287973276486699	0.0576488858964104	0.742271621606201	0.999642617610237
MER61B	7.60848209348355	-0.00276320455964574	0.0582259252941373	0.425921293541702	0.999642617610237
MER61C	5.45762522108972	0.0010751000405719	0.0581661041518866	0.72726758025952	0.999642617610237
MER61D	8.17723294536934	0.00216959823814841	0.0581808890694066	0.547994741846346	0.999642617610237
MER61E	29.2344304549715	0.00779512500416795	0.0585836262575978	0.265384015316561	0.999642617610237
MER61F	2.09847447045348	-0.0014287716162816	0.0582287957197573	0.441740589559308	0.999642617610237
MER63A	93.946878924244	0.00876678631570756	0.0579988084811127	0.44684036434434	0.999642617610237
MER63B	78.095359431729	-0.00230788513563607	0.0573285462436617	0.822935134736756	0.999642617610237
MER63C	59.8256141708692	0.0137529021832315	0.0598256784320187	0.154250121673003	0.999642617610237
MER63D	56.9885283116202	0.0105990109488278	0.0588542480365009	0.265470423831934	0.999642617610237
MER65-int	50.4586439146747	0.00375610187950683	0.0577232944828529	0.67145066000985	0.999642617610237
MER65A	47.4510481044703	-0.00380671984456219	0.0577903606435303	0.650588721381087	0.999642617610237
MER65B	8.31330387049952	0.0031895644367976	0.0582484976459774	0.383888698172737	0.999642617610237
MER65C	18.2309528854593	0.00690728050841788	0.0585886985191246	0.20584510001228	0.999642617610237
MER65D	25.2326550389587	0.00138999048332643	0.0578887562673795	0.832595696404924	0.999642617610237
MER66-int	27.0569994529755	-0.000976619181964484	0.0578593525472405	0.881053529739453	0.999642617610237
MER66A	11.8876831733201	-0.00233544812953257	0.0581328881349671	0.595755550239536	0.999642617610237
MER66B	111.305259176059	-0.0159645638392521	0.0598679070936971	0.221615494585051	0.999642617610237
MER66C	17.0013506132968	-0.000678960258658113	0.0580407049251607	0.884719262157054	0.999642617610237
MER66D	5.64744525595867	-0.00248345604755168	0.0582316811330544	0.414349495472882	0.999642617610237
MER67A	8.27343363715559	-0.00624089564712282	0.058625338799897	0.0832895604800683	0.999642617610237
MER67B	23.1591868278166	-0.00219710774751223	0.0579563158274844	0.722018146140359	0.999642617610237
MER67C	110.123758401749	0.00147513241374519	0.0569543619499158	0.904190299640267	0.999642617610237
MER67D	19.2471136491215	0.00216327300960561	0.0580205850585465	0.70058130311201	0.999642617610237
MER68-int	54.40563108873	-0.00693392978400034	0.0580654529850889	0.454113160177782	0.999642617610237
MER68	73.1473615488737	-0.00599396045512339	0.0578178423600515	0.548845489175988	0.999642617610237
MER68B	19.9552878371309	-0.00566592526828139	0.0583604128106687	0.319024212864494	0.999642617610237
MER68C	1.12332890457865	-0.000828091774617523	0.0582259170992237	0.535277789596013	0.999642617610237
MER6	46.2978854196019	0.0035259188992869	0.0577293661931266	0.686016652626447	0.999642617610237
MER6A	47.7476880568327	-0.0103853408977965	0.058913995007283	0.237861844358292	0.999642617610237
MER6B	45.9504102877466	-0.000705911196763882	0.0575858039624498	0.932590278801452	0.999642617610237
MER6C	5.9539954473512	0.000447077023401427	0.0581447740558764	0.890728371683726	0.999642617610237
MER70-int	40.6204414436046	-0.00570822848602819	0.05806396756267	0.47639582478941	0.999642617610237
MER70A	13.2990029328488	0.00284905754382638	0.058144521094328	0.546476590036688	0.999642617610237
MER70B	7.85835110002939	0.000147983147652941	0.0581145305386261	0.977368008798992	0.999642617610237
MER70C	7.69783610737814	0.00118753256120519	0.0581386326341894	0.743014332907661	0.999642617610237
MER72	18.0332470404801	0.000874002240704532	0.0579856155650228	0.874223098688715	0.999642617610237
MER72B	4.24559725471255	0.000489782020473958	0.0581705895645518	0.859493290780678	0.999642617610237
MER73	5.83393346069693	0.000140981039389063	0.0581595693514656	0.963057023720638	0.999642617610237
MER74A	68.4980851839316	0.000928676876408837	0.057312112305114	0.937812721475038	0.999642617610237
MER74B	70.5941354704425	0.00943366975156914	0.0584241550452786	0.354853653664536	0.999642617610237
MER74C	3.31296257747274	0.000940662717007253	0.0581966231170943	0.686495913359636	0.999642617610237
MER75	39.9145468815883	0.0152249739445979	0.0606393778409115	0.0634768591036534	0.999642617610237
MER75A	1.19601902790125	-0.000152388575820088	0.0582145891236215	0.913831896667489	0.999642617610237
MER75B	1.17110302591437	-0.000830498812051501	0.0582251932382089	0.532953850308663	0.999642617610237
MER76-int	3.70303885528757	-0.000374862895689502	0.0581806239789474	0.87717686603359	0.999642617610237
MER76	20.3316657531999	-0.00398548161739859	0.0581622432767649	0.476206430607629	0.999642617610237
MER77	36.9386413057754	-0.00613538821852058	0.0581878774413305	0.423131215946179	0.999642617610237
MER77B	20.5069157368344	0.00271627746142536	0.0580408800067349	0.63765541323447	0.999642617610237
MER81	124.649926816006	0.00158990748275236	0.0566244328652665	0.90643330855836	0.999642617610237
MER83	23.1833213976393	0.000711326773750268	0.0579266028120257	0.906579888087246	0.999642617610237
MER83A-int	3.32809732347878	-0.00153918684995289	0.0582142825112271	0.514454616373585	0.999642617610237
MER83B-int	21.6237614958006	0.00262284237213655	0.0580606644068652	0.632874640113972	0.999642617610237
MER83B	2.01591283382554	0.000419975927654599	0.0582076668931983	0.813077857306222	0.999642617610237
MER83C	1.49484584595098	0.000814560118367019	0.058223329683196	0.566323030735648	0.999642617610237
MER84-int	1.55130779042386	0.000334091529914225	0.0582121157012836	0.830313961029923	0.999642617610237
MER84	6.10560337649148	-0.000586490200736234	0.0581445113696452	0.854923252102876	0.999642617610237
MER85	70.9058561342299	0.00733070896959916	0.0579614668350628	0.478996038100828	0.999642617610237
MER87	9.53164977669626	-0.00366980153763357	0.0582853148740234	0.326068777638441	0.999642617610237
MER87B	3.64881781108297	0.00137788478025949	0.0582068492851957	0.566695296206362	0.999642617610237
MER88	3.31050243683064	-0.000770942717888863	0.0581916580778639	0.741922059847951	0.999642617610237
MER89-int	24.9918193099478	0.0049950497916544	0.0582232617486166	0.417080693404252	0.999642617610237
MER89	29.2844429735942	-0.00214134878110357	0.0578679688027249	0.75604791515344	0.999642617610237
MER8	177.182696662944	0.00935960253677863	0.0570473060158881	0.544834844572292	0.999642617610237
MER90	58.409118666939	0.00451456252507945	0.0576937837930074	0.633789319264465	0.999642617610237
MER90a	86.8180800826059	0.00541014011274937	0.0574046679172715	0.634967301472494	0.999642617610237
MER91A	125.331728036906	0.000649584127203406	0.0566185653460911	0.962198434907216	0.999642617610237
MER91B	75.9138151674382	-0.0026297788161012	0.0573270414940322	0.799814654333373	0.999642617610237
MER91C	86.9085146564887	0.00361752582780656	0.0572692043487957	0.749617991828162	0.999642617610237
MER92-int	60.8500242769209	0.00807320641204472	0.0581861245945496	0.414753485238434	0.999642617610237
MER92B	85.3890392224052	-0.00495523257993364	0.0574378258150893	0.644310468800992	0.999642617610237
MER92C	4.10912407157831	-0.00101108779071329	0.0581835142972454	0.702663809145168	0.999642617610237
MER92D	3.87837909624656	0.00115926293707997	0.0581942934679436	0.647125398638771	0.999642617610237
MER94	194.824374237743	0.0175179098703694	0.0593855044804407	0.28948165323398	0.999642617610237
MER94B	16.8858763263844	0.00426305264850842	0.0582219331049098	0.422103494982047	0.999642617610237
MER95	10.1700684194722	0.00274969163753033	0.0581870193360601	0.499409975556077	0.999642617610237
MER96	50.9379479923601	-0.000548390500459993	0.0575122881922606	0.963760395673407	0.999642617610237
MER96B	85.0708457828795	-0.00306064946255074	0.0572926473994197	0.774551347087188	0.999642617610237
MER97a	11.570951970924	0.00232472450530825	0.0581308736876444	0.600807476421455	0.999642617610237
MER97b	2.90784181097636	-0.000887331663994494	0.0582001241493758	0.684805748817917	0.999642617610237
MER97c	1.66404866173939	-0.000791392591291335	0.0582150399876244	0.640615767748354	0.999642617610237
MER99	23.206777931522	-0.00185765321301385	0.0579713548420097	0.754041888124083	0.999642617610237
MER9B	6.25870699647948	0.00227929340193248	0.0582229876184188	0.444456081912617	0.999642617610237
MER9a1	12.1178994105798	2.47594613415987e-06	0.0580611561502421	0.998731574024257	0.999642617610237
MER9a2	40.2201841547862	0.00290379146069663	0.057779087980259	0.717805327681819	0.999642617610237
MER9a3	68.8401706030182	0.00894571665864149	0.0583486185081234	0.372524089230782	0.999642617610237
MERX	17.8106586472321	-0.00410432967149911	0.0581967641641266	0.443845454554854	0.999642617610237
MIR1_Amn	728.751863725619	0.0203454231801927	0.0557890952496984	0.391231758065784	0.999642617610237
MIR3	4509.8469777321	0.0119242927855341	0.0464747678001295	0.675061498206643	0.999642617610237
MIR	9945.25228649285	0.0175211517629785	0.046047536961442	0.552927667532927	0.999642617610237
MIRb	12283.0365814124	0.01464119125343	0.0451705345547677	0.616818433166402	0.999642617610237
MIRc	5312.31968479562	0.00847456794691772	0.0458238377071757	0.769282654809887	0.999642617610237
MLT-int	12.1082471376483	0.00315166651127492	0.0581810391998057	0.489352458072138	0.999642617610237
MLT1-int	13.949876940615	0.00462480659329131	0.0583275980054616	0.311274923480822	0.999642617610237
MLT1A-int	18.3362436583868	-0.00166592354063047	0.0580020347727471	0.761631459518706	0.999642617610237
MLT1A0-int	21.8417391054626	-0.000308719463373487	0.0579160806498268	0.957104629729415	0.999642617610237
MLT1A0	600.091086828473	-0.00399073006425096	0.0532722699797557	0.854041031963717	0.999642617610237
MLT1A1-int	40.9395425293184	-0.00299590483144082	0.0577827932027374	0.70628732418143	0.999642617610237
MLT1A1	192.894367676551	-0.0149359543612381	0.0584248160951323	0.355239549632001	0.999642617610237
MLT1A	314.087666599661	-0.0100254410823774	0.0558351071717223	0.595174155280739	0.999642617610237
MLT1B-int	26.1329985642919	0.00471993739218817	0.0581697326045798	0.456593424561725	0.999642617610237
MLT1B	670.897013479713	-0.0296463040761227	0.0608566679204988	0.238430184103333	0.999642617610237
MLT1C-int	11.2111451851212	-0.00126859734922614	0.058090624049827	0.767198033431859	0.999642617610237
MLT1C	816.021286134623	0.00353179055851128	0.0515289426649127	0.858717504822888	0.999642617610237
MLT1D-int	25.3475440502367	-0.00394142429852464	0.0580714953366794	0.541852345986028	0.999642617610237
MLT1D	949.082228778663	-0.0106578533030922	0.0518196980579894	0.662193660146792	0.999642617610237
MLT1E1	12.244810578107	-0.00111818640705225	0.0580686576236355	0.803582365451899	0.999642617610237
MLT1E1A-int	11.862457673635	0.0020163293772658	0.0581143612005794	0.650450939010599	0.999642617610237
MLT1E1A	117.568177467146	-0.00630834184362557	0.0572695011538202	0.618684924569817	0.999642617610237
MLT1E2-int	14.1614076274081	0.00341837118681345	0.0581786696489295	0.481924607461283	0.999642617610237
MLT1E2	194.049735105925	0.0117225868297043	0.0574011727695604	0.460788791902815	0.999642617610237
MLT1E3-int	1.34118003417266	0.000633050791365895	0.0582193112265108	0.657241341390834	0.999642617610237
MLT1E3	51.7170998754519	-0.00114590531748252	0.0576047086897976	0.893342212515108	0.999642617610237
MLT1E	18.1393217485529	0.00103857725449974	0.0579814583062091	0.849706155204048	0.999642617610237
MLT1F-int	21.5564610852467	-0.00229533240255118	0.0580025627525599	0.693408217951929	0.999642617610237
MLT1F1-int	7.1164106501284	0.000238612088554735	0.0581289663068176	0.945320232669177	0.999642617610237
MLT1F1	243.500310168522	0.0296392701106393	0.0658301252360035	0.109839231041644	0.999642617610237
MLT1F2-int	38.9916522316233	-0.00392193016508025	0.0578950867712259	0.612906871814476	0.999642617610237
MLT1F2	286.185583797775	-0.00229354907494659	0.0550253238191086	0.85861213840988	0.999642617610237
MLT1F	191.607638030787	-0.00687171184621621	0.0565419713619384	0.65156695002846	0.999642617610237
MLT1G-int	1.84057259286655	-0.00105228182361961	0.0582214315842048	0.536869745759003	0.999642617610237
MLT1G1-int	7.002795586343	-0.0018733013103254	0.0581748843199095	0.584039139333187	0.999642617610237
MLT1G1	96.2850726070207	-0.00203239730806414	0.0570009284973485	0.864177066438942	0.999642617610237
MLT1G3-int	4.20308636607754	0.000510215313994286	0.0581743164176034	0.849711374697371	0.999642617610237
MLT1G3	106.823416395059	0.00267416360832555	0.0569299292686106	0.833837095420567	0.999642617610237
MLT1G	108.552798108083	-0.0104164565303022	0.0580866329792977	0.414162056908436	0.999642617610237
MLT1H-int	20.5183731983119	-0.00107920736761321	0.0579576985090471	0.849469797974478	0.999642617610237
MLT1H1-int	8.12055176052265	0.00239196679379617	0.0581859269127238	0.522130067538507	0.999642617610237
MLT1H1	86.6872158526143	7.01604551440727e-05	0.0571635121637637	0.996434217757386	0.999642617610237
MLT1H2-int	10.1571720707532	-0.00465199476434745	0.0583691385669368	0.25014443187403	0.999642617610237
MLT1H2	100.928502966609	0.000309577880034842	0.0569615030830738	0.980269229642447	0.999642617610237
MLT1H	241.451784170185	-0.00893479776525784	0.0563037947315906	0.602733424129999	0.999642617610237
MLT1I-int	23.811773263823	-0.00637273640812095	0.0584087038160682	0.309032889159252	0.999642617610237
MLT1I	286.670181859835	0.0347861502911747	0.0692632149127444	0.0903623127310719	0.999642617610237
MLT1J-int	21.2362718386959	0.0012751586406553	0.0579422837535042	0.832967143006048	0.999642617610237
MLT1J1-int	8.54208122051773	-0.0058152528280702	0.0585533030042906	0.114107243701923	0.999642617610237
MLT1J1	94.8136857979337	0.00452263486019728	0.0572631997414025	0.701944282891064	0.999642617610237
MLT1J2-int	10.0884377789204	0.000488876840147394	0.0581052316588396	0.901656243139322	0.999642617610237
MLT1J2	166.556631068777	-0.0253020851630167	0.0638330507662534	0.118238084223314	0.999642617610237
MLT1J	431.24163025108	0.0217680486072867	0.0585862936897654	0.32405063624891	0.999642617610237
MLT1K-int	1.0247583294748	0.000218193538285498	0.0582191683394305	0.858807907614282	0.999642617610237
MLT1K	455.715467006123	-0.025996260834967	0.0605149349032952	0.251939062328863	0.999642617610237
MLT1L-int	1.08327815658573	0.000973348546733897	0.0582304287860166	0.447776426983032	0.999642617610237
MLT1L	272.738263537211	-0.02226654861215	0.0605922987842132	0.243959311365417	0.999642617610237
MLT1M	68.8827486651337	0.0011925756630537	0.0572983913984428	0.909490898271728	0.999642617610237
MLT1N2-int	1.36609603615954	0.00136890145256465	0.0582398130477277	0.328825790924334	0.999642617610237
MLT1N2	195.538193335595	0.0179308672331011	0.0595458161248212	0.279638489868965	0.999642617610237
MLT1O	140.765643308128	-0.00788362435830461	0.0571370770011801	0.575861188384115	0.999642617610237
MLT2A1	174.879455726177	-0.0509766116846994	0.0918468673017006	0.012733032504266	0.999642617610237
MLT2A2	79.9493543423614	0.000140012037978707	0.0571344520340688	0.991463097799246	0.999642617610237
MLT2B1	72.6326874492871	-0.00215742069865919	0.0572823827016814	0.836093233918701	0.999642617610237
MLT2B2	46.5886071871675	-0.00532642295718331	0.0579277572041729	0.537226211520526	0.999642617610237
MLT2B3	142.106521353546	0.0279546425470435	0.0662239787379517	0.0655180619584064	0.999642617610237
MLT2B4	147.524516428572	0.001837966145025	0.0565222399391056	0.895303547472622	0.999642617610237
MLT2B5	3.98037426178687	-0.000581494621049311	0.0581825986208874	0.812699574437932	0.999642617610237
MLT2C1	47.699733420848	0.000561630194981585	0.0575647486578461	0.94490734486446	0.999642617610237
MLT2C2	67.6182661173731	-0.00975564394115272	0.0584791758881497	0.342910264591042	0.999642617610237
MLT2D	101.933144633364	0.0052347693967074	0.0573423655395777	0.654833618733084	0.999642617610237
MLT2E	4.97981433127074	-0.00145334866319175	0.0581878254722503	0.611599791013895	0.999642617610237
MLT2F	76.8588536780685	0.00873469324223011	0.0581193309754415	0.424611250118775	0.999642617610237
MST-int	14.562629366021	-0.00759970518901568	0.0587835197413449	0.109170484475269	0.999642617610237
MSTA-int	756.914894378381	-0.0495596672732644	0.0765474030792176	0.0887494609237194	0.999642617610237
MSTA1	10.0304801435998	-0.00305958835358423	0.0582059340915852	0.456962405716877	0.999642617610237
